"STATION","NAME","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-09","0.00","0.00","10.0",,"-13","-30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-10","0.00","0.01","10.0",,"-11","-24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-11","0.67","0.01","10.0",,"-9","-22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-12","0.00","0.00","10.0",,"-17","-33"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-13","1.12","0.12","10.0",,"-6","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-14","1.12","0.00","11.0",,"-7","-37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-15","0.89","0.00","11.0",,"-32","-41"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-16","0.22","0.00","11.0",,"-31","-40"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-17","0.89","0.00","11.0",,"-18","-40"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-18","0.67","0.00","11.0",,"-15","-28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-19","0.22","0.00","11.0",,"-16","-28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-20","0.22","0.00","11.0",,"-21","-31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-21","0.00","0.00","11.0",,"-16","-29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-22","0.00","0.00","11.0",,"-20","-31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-23","0.00","0.00","11.0",,"-30","-39"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-24","0.00","0.00","11.0",,"-15","-40"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-25","1.34","0.00","11.0",,"0","-23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-26","5.37","0.00","11.0",,"-10","-25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-27","6.71","0.00","11.0",,"-2","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-28","7.83","0.00","11.0",,"-3","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-29","4.47","0.00","11.0",,"-1","-20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-30","4.92","0.00","11.0",,"9","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2010-12-31","4.47","0.05","11.0",,"19","-2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-01","4.70","0.00","13.0",,"35","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-02","3.80","0.00","13.0",,"41","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-03","2.68","0.00","13.0",,"25","7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-04","1.34","0.00","12.0",,"30","13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-05","0.67","0.00","12.0",,"23","-6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-06","3.36","0.07","12.0",,"18","5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-07","1.12","0.04","13.0",,"16","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-08","1.57","0.00","13.0",,"17","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-09","0.67","0.00","13.0",,"13","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-10","0.67","0.00","13.0",,"5","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-11","2.46","0.00","12.0",,"8","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-12","1.34","0.00","12.0",,"-9","-21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-13","4.92","0.00","12.0",,"7","-23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-14","6.04","0.00","12.0",,"-5","-25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-15","2.46","0.00","12.0",,"-12","-29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-16","1.12","0.00","12.0",,"-21","-30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-17","0.00","0.00","12.0",,"-17","-35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-18","1.12","0.00","12.0",,"-13","-33"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-19","1.12","0.00","12.0",,"-23","-36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-20","0.45","0.00","12.0",,"-27","-40"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-21","0.45","0.00","12.0",,"-12","-39"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-22","2.91","0.04","12.0",,"-11","-42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-23","4.25","0.00","13.0",,"-2","-42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-24","0.67","0.00","13.0",,"3","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-25","0.89","0.00","13.0",,"-2","-21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-26","0.00","0.02","13.0",,"1","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-27","3.58","0.02","13.0",,"10","-10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-28","1.12","0.00","13.0",,"5","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-29","1.34","0.00","13.0",,"5","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-30","0.67","0.00","13.0",,"5","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-01-31","0.22","0.00","13.0",,"10","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-01","0.89","0.03","13.0",,"20","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-02","0.45","0.00","13.0",,"14","-2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-03","1.12","0.09","13.0",,"17","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-04","0.00","0.00","14.0",,"16","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-05","0.89","0.00","14.0",,"1","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-06","0.22","0.00","14.0",,"4","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-07","0.00","0.00","14.0",,"1","-23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-08","0.00","0.00","14.0",,"17","-12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-09","0.89","0.10","14.0",,"22","5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-10","4.03","0.00","15.0",,"20","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-11","1.79","0.03","15.0",,"-4","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-12","0.89","0.00","15.0",,"-13","-36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-13","0.22","0.00","15.0",,"-21","-43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-14","0.45","0.00","15.0",,"-20","-43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-15","0.22","0.00","15.0",,"-19","-44"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-16","0.45","0.00","15.0",,"-16","-38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-17","1.57","0.03","15.0",,"7","-26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-18","0.89","0.13","16.0",,"12","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-19","3.58","0.01","18.0",,"9","-28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-20","1.12","0.31","18.0",,"7","-28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-21","13.42","0.62","25.0",,"21","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-22","5.37","0.00","30.0",,"6","-23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-23","1.57","0.00","28.0",,"11","-28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-24","2.24","0.00","27.0",,"19","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-25","19.01","0.27","30.0",,"32","4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-26","11.18","0.00","28.0",,"4","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-27","0.45","0.00","26.0",,"-4","-30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-02-28","0.00","0.00","25.0",,"-3","-31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-01","0.45","0.00","24.0",,"1","-32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-02","0.67","0.00","24.0",,"8","-26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-03","2.01","0.00","24.0",,"13","-29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-04","7.38","0.00","24.0",,"17","-26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-05","2.91","0.00","23.0",,"20","-21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-06","0.89","0.00","23.0",,"24","-16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-07","2.46","0.00","22.0",,"20","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-08","4.92","0.00","22.0",,"24","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-09","5.82","0.00","22.0",,"22","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-10","4.47","0.00","22.0",,"21","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-11","0.22","0.00","22.0",,"20","-20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-12","0.00","0.00","22.0",,"20","-20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-13","3.36","0.00","21.0",,"19","-20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-14","7.16","0.00","20.0",,"21","-20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-15","4.03","0.00","20.0",,"26","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-16","5.82","0.00","20.0",,"24","-12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-17","1.79","0.00","20.0",,"16","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-18","2.01","0.00","20.0",,"30","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-19","3.13","0.00","20.0",,"28","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-20","5.59","0.00","20.0",,"36","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-21","0.67","0.00","20.0",,"34","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-22","0.45","0.00","20.0",,"35","-9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-23","0.89","0.00","20.0",,"39","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-24","0.67","0.00","20.0",,"42","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-25","1.12","0.00","20.0",,"37","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-26","2.01","0.00","20.0",,"31","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-27","2.91","0.14","20.0",,"31","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-28","3.36","0.01","23.0",,"27","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-29","2.91","0.00","22.0",,"45","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-30","5.82","0.00","21.0",,"36","6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-03-31","7.16","0.00","21.0",,"20","-7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-01","1.12","0.00","21.0",,"28","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-02","1.12","0.00","21.0",,"40","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-03","2.01","0.00","20.0",,"47","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-04","2.24","0.00","20.0",,"41","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-05","5.37","0.00","20.0",,"38","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-06","9.84","0.00","19.0",,"29","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-07","7.16","0.01","19.0",,"38","5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-08","3.80","0.06","20.0",,"45","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-09","5.59","0.00","20.0",,"36","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-10","3.36","0.00","19.0",,"43","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-11","7.61","0.00","19.0",,"41","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-12","11.41","0.00","18.0",,"28","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-13","10.51","0.00","18.0",,"30","13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-14","13.42","0.00","18.0",,"40","17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-15","6.26","0.00","18.0",,"45","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-16","4.92","0.00","18.0",,"42","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-17","5.59","0.00","17.0",,"43","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-18","4.25","0.00","15.0",,"44","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-19","6.71","0.00","14.0",,"44","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-20","8.50","0.00","12.0",,"39","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-21","7.61","0.00","10.0",,"41","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-22","9.62","0.00","10.0",,"49","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-23","4.70","0.00","8.0",,"59","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-24","5.37","0.00","4.0",,"59","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-25","2.68","0.00","3.0",,"55","30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-26","3.58","0.00","2.0",,"54","33"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-27","2.91","0.00","0.0",,"49","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-28","2.01","0.00","0.0",,"56","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-29","2.91","0.00","0.0",,"54","30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-04-30","3.36","0.00","0.0",,"58","30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-01","5.14","0.00","0.0",,"51","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-02","3.58","0.00","0.0",,"45","30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-03","6.93","0.00","0.0",,"52","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-04","4.47","0.00","0.0",,"53","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-05","5.14","0.00","0.0",,"55","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-06","7.38","0.00","0.0",,"56","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-07","8.05","0.00","0.0",,"42","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-08","2.24","0.00","0.0",,"54","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-09","4.47","0.00","0.0",,"56","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-10","8.95","0.00","0.0",,"46","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-11","5.37","0.00","0.0",,"49","30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-12","12.97","0.00","0.0",,"52","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-13","7.61","0.00","0.0",,"52","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-14","4.70","0.00","0.0",,"65","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-15","4.47","0.00","0.0",,"63","33"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-16","3.80","0.00","0.0",,"66","41"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-17","3.80","0.00","0.0",,"73","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-18","4.03","0.00","0.0",,"70","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-19","2.91","0.00","0.0",,"70","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-20","6.93","0.01","0.0",,"69","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-21","4.92","0.00","0.0",,"76","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-22","5.14","0.00","0.0",,"72","46"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-23","4.92","0.00","0.0",,"74","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-24","6.71","0.03","0.0",,"79","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-25","2.68","0.00","0.0",,"76","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-26","3.58","0.00","0.0",,"80","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-27","2.46","0.00","0.0",,"85","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-28","2.46","0.00","0.0",,"86","56"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-29","8.72","0.00","0.0",,"80","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-30","4.47","0.00","0.0",,"78","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-05-31","3.80","0.00","0.0",,"81","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-01","5.14","0.00","0.0",,"75","57"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-02","4.47","0.00","0.0",,"65","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-03","11.63","0.02","0.0",,"74","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-04","2.68","0.00","0.0",,"66","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-05","4.92","0.00","0.0",,"65","43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-06","4.03","0.00","0.0",,"70","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-07","3.80","0.00","0.0",,"78","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-08","6.49","0.00","0.0",,"65","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-09","6.71","0.08","0.0",,"59","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-10","2.46","0.00","0.0",,"70","43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-11","3.58","0.16","0.0",,"70","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-12","5.37","0.13","0.0",,"69","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-13","6.26","0.16","0.0",,"66","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-14","5.14","0.04","0.0",,"66","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-15","4.92","0.10","0.0",,"58","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-16","3.58","0.01","0.0",,"69","46"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-17","2.91","0.00","0.0",,"75","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-18","2.24","0.00","0.0",,"77","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-19","4.70","0.00","0.0",,"79","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-20","4.47","0.07","0.0",,"72","56"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-21","2.91","0.05","0.0",,"75","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-22","3.58","0.13","0.0",,"65","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-23","5.82","0.00","0.0",,"64","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-24","5.82","0.00","0.0",,"78","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-25","6.71","0.00","0.0",,"88","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-26","2.68","0.08","0.0",,"68","57"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-27","3.58","0.00","0.0",,"77","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-28","4.25","0.32","0.0",,"63","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-29","5.37","0.22","0.0",,"61","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-06-30","4.47","0.20","0.0",,"69","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-01","3.13","0.01","0.0",,"68","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-02","1.57","0.14","0.0",,"70","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-03","5.14","0.01","0.0",,"63","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-04","6.04","0.11","0.0",,"67","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-05","2.68","0.00","0.0",,"73","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-06","2.91","0.01","0.0",,"79","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-07","4.47","0.00","0.0",,"80","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-08","4.03","0.52","0.0",,"75","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-09","4.92","0.00","0.0",,"77","57"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-10","6.04","0.00","0.0",,"74","58"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-11","3.13","0.00","0.0",,"78","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-12","4.25","0.01","0.0",,"68","58"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-13","4.25","0.00","0.0",,"70","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-14","2.91","0.00","0.0",,"68","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-15","2.68","0.00","0.0",,"70","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-16","5.59","0.42","0.0",,"64","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-17","3.80","0.01","0.0",,"72","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-18","5.82","0.04","0.0",,"59","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-19","3.58","0.00","0.0",,"64","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-20","1.12","0.00","0.0",,"76","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2011-07-21","1.79","0.00","0.0",,"78","51"
